Season	SecCode	Kc_PS	Kc_sum	Min_sum	Min_med	Min_avg	Kc_med	Kc_avg	Tr_cnt	PS_ZPS	TYPZONY	KOD_ZSJ
P00-202001	P6-0051	563	3380	12634	240	269	60	72	47	6	2	129275
P00-202001	P6-0410	291	9882	109742	120	260	20	23	422	34	2	129372
P00-202001	P6-1106	179	2505	5258	60	150	60	72	35	14	1	130095
P00-202001	P6-1504	137	3708	61015	240	649	20	39	94	27	2	130079
P00-202001	P6-1186	2863	14314	64237	60	180	40	40	356	5	3	130087
P00-202001	P6-1250	115	8200	69340	120	418	30	49	166	71	2	129526
P00-202001	P6-1272	350	3498	27979	180	311	30	39	90	10	2	129526
P00-202001	P6-0313	54	2640	3960	60	65	40	43	61	49	1	129364
P00-202001	P6-0289	23	390	585	30	34	20	23	17	17	1	129259
P00-202001	P6-1270	458	20619	153324	132	219	22	29	699	45	2	129518
P00-202001	P6-1464	117	1171	14781	139	739	20	59	20	10	2	129500
P00-202001	P6-0064	54	590	2610	120	154	30	35	17	11	2	129275
P00-202001	P6-0193	111	3114	35993	129	419	20	36	86	28	2	129411
P00-202001	P6-1460	107	2895	2895	75	90	75	90	32	27	1	129500
P00-202001	P6-0057	331	7274	39865	120	289	40	53	138	22	2	129275
P00-202001	P6-0476	174	2090	22530	180	388	30	36	58	12	2	129283
P00-202001	P6-1498	115	2075	16518	180	280	20	35	59	18	2	130079
P00-202001	P6-1167	377	7543	42781	67	233	30	41	184	20	2	305928
P00-202001	P6-0501	602	10837	81025	420	388	50	52	209	18	2	129283
P00-202001	P6-1180	380	5315	25882	120	244	30	50	106	14	2	129542
P00-202001	P6-0073	28	280	448	30	50	20	31	9	10	1	129275
P00-202001	P6-1514	197	1180	16332	480	860	60	62	19	6	2	130079
P00-202001	P6-0502	531	7960	67364	420	446	60	53	151	15	2	129283
P00-202001	P6-0132	87	260	390	53	65	35	43	6	3	1	129267
P00-202001	P6-0322	391	3913	12639	120	189	30	58	67	10	2	129364
P00-202001	P6-1355	403	3224	20110	300	239	40	38	84	8	2	130109
P00-202001	P6-0286	42	2070	5398	60	106	40	41	51	49	1	129259
P00-202001	P6-1624	63	2665	35958	136	580	35	43	62	42	2	129593
P00-202001	P6-0319	34	2850	6636	45	83	30	36	80	83	1	129364
P00-202001	P6-1317	96	2685	4856	60	113	60	62	43	28	1	130079
P00-202001	P6-1422	829	5805	36035	70	222	30	36	162	7	2	130079
P00-202001	P6-1531	23	690	1035	60	57	40	38	18	30	1	129399
P00-202001	P6-0404	23	390	585	30	59	20	39	10	17	1	129372
P00-202001	P6-1860	64	580	870	60	67	40	45	13	9	1	129798
P00-202001	P6-1374	30	330	1990	90	142	15	24	14	11	2	130109
P00-202001	P6-1411	53	900	3372	60	225	60	60	15	17	1	130079
P00-202001	P6-1303	807	16135	76480	76	200	30	42	382	20	2	129500
P00-202001	P6-0251	45	3540	7823	60	97	40	44	81	78	1	129259
P00-202001	P6-0298	96	1530	15859	180	429	31	41	37	16	2	129259
P00-202001	P6-0665	49	390	1201	45	86	30	28	14	8	1	129593
P00-202001	P6-0131	6	300	450	60	50	40	33	9	51	1	129267
P00-202001	P6-1321	146	3215	19010	64	181	20	31	105	22	2	130087
P00-202001	P6-1191	25	1245	1246	90	96	90	96	13	50	1	129542
P00-202001	P6-0403	41	330	2506	30	193	20	25	13	8	1	129372
P00-202001	P6-0604	170	680	1020	45	44	30	30	23	4	1	129585
P00-202001	P6-0284	67	3340	5137	60	59	40	38	87	50	1	129259
P00-202001	P6-1644	694	8327	82959	144	474	35	48	175	12	2	129593
P00-202001	P6-1654	30	826	11735	60	345	10	24	34	28	2	129593
P00-202001	P6-1578	172	11384	62702	60	162	20	29	386	66	2	306282
P00-202001	P6-1843	29	1230	1845	60	84	40	56	22	42	1	129330
P00-202001	P6-0629	2484	19868	117390	80	282	30	48	416	8	2	129593
P00-202001	P6-1310	120	3349	22057	60	214	30	33	103	28	2	130087
P00-202001	P6-1577	411	10286	45245	60	92	20	21	494	25	2	306282
P00-202001	P6-1373	78	1786	11557	480	399	80	62	29	23	2	130109
P00-202001	P6-1181	271	3524	21172	120	282	40	47	75	13	2	129542
P00-202001	P6-1428	64	3255	3317	45	53	45	52	63	51	1	129500
P00-202001	P6-0400	94	470	705	60	54	40	36	13	5	1	129780
P00-202001	P6-0050	6	40	60	60	60	40	40	1	7	1	129275
P00-202001	P6-0274	48	480	726	75	73	50	48	10	10	1	129259
P00-202001	P6-1323	112	2011.5	2982	60	90	60	61	33	18	1	130087
P00-202001	P6-1101	134	4410	9477	60	141	60	66	67	33	1	130095
P00-202001	P6-1533	11	930	1395	60	82	40	55	17	84	1	129399
P00-202001	P6-1822	132	6358	23396	90	157	30	43	149	48	2	129330
P00-202001	P6-0086	8	180	270	60	68	40	45	4	23	1	129275
P00-202001	P6-1647	255	1020	1650	105	118	55	73	14	4	1	129593
P00-202001	P6-1834	81	1530	2429	60	78	40	49	31	19	1	129330
P00-202001	P6-0327	16	810	1215	60	71	40	48	17	51	1	129364
P00-202001	P6-1102	162	7924	36344	62	246	40	54	148	49	2	130095
P00-202001	P6-0595	47	4940	10324	60	99	40	48	104	106	1	129585
P00-202001	P6-1842	35	730	1095	68	91	45	61	12	21	1	129305
P00-202001	P6-1158	77	4140	6383	60	110	60	71	58	54	1	130087
P00-202001	P6-0594	147	2052	14484	60	204	20	29	71	14	2	129585
P00-202001	P6-1542	19	950	2332	30	78	20	32	30	49	1	129364
P00-202001	P6-1345	513	2563	20090	240	346	35	44	58	5	2	130109
P00-202001	P6-0612	201	3020	4530	60	55	40	36	83	15	1	129585
P00-202001	P6-1583	52	4000	6002	60	68	40	45	88	77	1	306282
P00-202001	P6-1150	212	5736	20154	60	157	40	45	128	27	2	130087
P00-202001	P6-1923	28	2640	4080	60	82	40	53	50	96	1	129810
P00-202001	P6-1169	161	1773	12796	60	312	30	43	41	11	2	305928
P00-202001	P6-0517	88	795	795	60	72	60	72	11	9	1	129305
P00-202001	P6-1414	170	510	510	45	57	45	57	9	3	1	130079
P00-202001	P6-1493	68	2160	2160	60	64	60	64	34	32	1	130079
P00-202001	P6-0687	39	470	705	60	71	40	47	10	12	1	129593
P00-202001	P6-1412	95	2752	21007	60	233	20	31	90	29	2	130079
P00-202001	P6-1399	83	2396	16164	105	289	30	43	56	29	2	130087
P00-202001	P6-0354	22	240	360	38	45	25	30	8	11	1	129381
P00-202001	P6-0614	34	710	1065	30	48	20	32	22	21	1	129585
P00-202001	P6-0306	11	460	690	120	115	80	77	6	41	1	129364
P00-202001	P6-1322	150	5407	34786	120	311	40	48	112	36	2	130087
P00-202001	P6-0391	121	2173	9881	60	157	30	34	63	18	2	129381
P00-202001	P6-1236	30	450	450	60	90	60	90	5	15	1	129291
P00-202001	P6-1194	186	8385	14420	45	94	45	54	154	45	1	130087
P00-202001	P6-1151	104	3735	5803	45	75	45	49	77	36	1	130087
P00-202001	P6-1356	271	812	6194	64	151	10	20	41	3	2	130109
P00-202001	P6-1831	11	160	240	38	40	25	27	6	15	1	129330
P00-202001	P6-1134	102	1530	2122	60	106	60	77	20	15	1	130095
P00-202001	P6-0515	45	1860	1894	60	57	60	56	33	41	1	129305
P00-202001	P6-1104	238	4290	15317	60	251	60	70	61	18	1	130095
P00-202001	P6-1426	117	935	1970	40	48	20	23	41	8	2	130079
P00-202001	P6-1899	8	340	947	60	118	30	43	8	42	1	129810
P00-202001	P6-1441	225	7657	71981	96	199	15	21	361	34	2	129500
P00-202001	P6-1320	77	2092	11617	90	171	20	31	68	27	2	130087
P00-202001	P6-0320	233	3258	12207	60	113	20	30	108	14	2	129364
P00-202001	P6-1900	9	340	510	45	51	30	34	10	40	1	129810
P00-202001	P6-1447	42	2780	23532	120	188	20	22	125	66	2	129500
P00-202001	P6-1616	5	200	300	60	50	40	33	6	43	1	129593
P00-202001	P6-1489	57	680	10197	180	463	20	31	22	12	2	130079
P00-202001	P6-0616	181	1446	3879	60	81	20	30	48	8	2	129585
P00-202001	P6-1394	107	1708	10368	90	199	30	33	52	16	2	130087
P00-202001	P6-1168	78	465	2017	45	224	30	52	9	6	1	305928
P00-202001	P6-1147	70	3345	5562	49	90	45	54	62	48	1	130087
P00-202001	P6-1594	39	1250	1920	60	71	40	46	27	32	1	129321
P00-202001	P6-0304	6	300	450	60	75	40	50	6	53	1	129364
P00-202001	P6-1240	68	1095	1095	60	73	60	73	15	16	1	129291
P00-202001	P6-0065	106	423	1388	60	82	20	25	17	4	2	129275
P00-202001	P6-1446	11	270	270	45	45	45	45	6	25	1	129500
P00-202001	P6-1396	79	2460	4949	60	171	60	85	29	31	1	130087
P00-202001	P6-1324	86	2823	13058	90	159	30	34	82	33	2	130087
P00-202001	P6-1603	8	190	285	45	57	30	38	5	23	1	129321
P00-202001	P6-0168	7	120	180	60	60	40	40	3	18	1	129411
P00-202001	P6-1316	60	2955	6004	60	128	60	63	47	49	1	130087
P00-202001	P6-1827	14	170	255	23	43	15	28	6	12	1	129330
P00-202001	P6-1926	25	4650	7088	60	69	40	46	102	188	1	129810
P00-202001	P6-1507	110	330	2127	92	142	10	22	15	3	2	130079
P00-202001	P6-1132	72	1650	1678	60	73	60	72	23	23	1	130095
P00-202001	P6-0197	66	852	9405	83	470	25	43	20	13	2	129411
P00-202001	P6-0407	23	690	3066	30	139	20	31	22	30	1	129372
P00-202001	P6-1785	45	540	810	45	54	30	36	15	12	1	129305
P00-202001	P6-1431	51	2085	2111	60	78	60	77	27	41	1	129518
P00-202001	P6-1207	164	2460	39274	120	378	20	24	104	15	2	129291
P00-202001	P6-1508	56	670	6694	60	149	10	15	45	12	2	130079
P00-202001	P6-1119	115	2880	2910	60	63	60	63	46	25	1	130095
P00-202001	P6-0520	28	360	360	53	60	53	60	6	13	1	129305
P00-202001	P6-1127	234	3270	5223	60	92	60	57	57	14	1	130095
P00-202001	P6-1637	13	80	120	60	60	40	40	2	6	1	129593
P00-202001	P6-0123	21	490	758	60	63	40	41	12	23	1	129267
P00-202001	P6-1369	25	477	3134	60	136	10	21	23	19	2	130109
P00-202001	P6-1205	32	480	511	60	57	60	53	9	15	1	129291
P00-202001	P6-1897	13	860	4165	75	320	50	66	13	66	1	129763
P00-202001	P6-1123	691	1382	3270	83	136	40	58	24	2	2	130095
P00-202001	P6-0405	142	710	1065	53	67	35	44	16	5	1	129372
P00-202001	P6-1195	156	1095	3684	60	194	60	58	19	7	1	130109
P00-202001	P6-1391	114	5922	53951	90	372	20	41	145	52	2	130087
P00-202001	P6-1828	5	50	75	38	38	25	25	2	10	1	129305
P00-202001	P6-1894	36	1270	1910	60	80	40	53	24	35	1	129798
P00-202001	P6-0626	214	1070	1605	60	67	40	45	24	5	1	129585
P00-202001	P6-0362	6	90	135	68	68	45	45	2	14	1	129381
P00-202001	P6-1653	10	100	600	120	120	20	20	5	10	2	129593
P00-202001	P6-1161	244	1222	3948	60	152	40	47	26	5	2	130087
P00-202001	P6-0115	61	1946	38680	180	545	20	27	71	32	2	129267
P00-202001	P6-0356	54	750	5157	105	397	60	58	13	14	1	129381
P00-202001	P6-1368	38	1950	4035	60	144	60	70	28	52	1	130109
P00-202001	P6-0281	18	630	945	45	56	30	37	17	36	1	129259
P00-202001	P6-0603	25	1230	4443	53	159	30	44	28	50	1	129585
P00-202001	P6-0633	22	860	1290	60	68	40	45	19	39	1	129593
P00-202001	P6-1908	46	780	1170	75	90	50	60	13	17	1	129810
P00-202001	P6-1496	78	1555	14309	120	275	20	30	52	20	2	130079
P00-202001	P6-1267	54	2550	3153	45	69	45	55	46	47	1	129526
P00-202001	P6-1458	18	570	578	45	53	45	52	11	32	1	129500
P00-202001	P6-1239	8	120	120	60	60	60	60	2	16	1	129291
P00-202001	P6-0321	210	1890	7026	60	119	20	32	59	9	2	129364
P00-202001	P6-0395	21	720	1080	53	49	35	33	22	34	1	129381
P00-202001	P6-1910	18	860	1293	30	48	20	32	27	47	1	129810
P00-202001	P6-0411	10	870	1305	60	62	40	41	21	83	1	129372
P00-202001	P6-0052	997	8970	33900	118	170	38	45	200	9	2	129275
P00-202001	P6-0627	165	660	3223	60	293	40	60	11	4	1	129585
P00-202001	P6-1643	97	1160	12185	120	393	21	37	31	12	2	129593
P00-202001	P6-0638	35	660	1025	30	45	20	29	23	19	1	129593
P00-202001	P6-1248	50	2205	2217	30	54	30	54	41	44	1	129526
P00-202001	P6-1138	190	4185	6984	60	100	60	60	70	22	1	130095
P00-202001	P6-1844	227	1360	2040	60	82	40	54	25	6	1	129330
P00-202001	P6-1605	113	1925	30448	120	648	40	41	47	17	2	129305
P00-202001	P6-0689	80	3130	4695	90	94	60	63	50	39	1	129593
P00-202001	P6-1318	70	3870	6389	60	98	60	60	65	55	1	130087
P00-202001	P6-0120	55	327	1164	90	97	29	27	12	6	2	129267
P00-202001	P6-1285	20	255	255	38	43	38	43	6	13	1	129500
P00-202001	P6-1835	17	500	750	113	94	75	63	8	30	1	129330
P00-202001	P6-1596	92	831	7152	90	247	20	29	29	9	2	306282
P00-202001	P6-0390	60	360	540	30	49	20	33	11	6	1	129381
P00-202001	P6-0459	13	160	240	53	60	35	40	4	12	1	129283
P00-202001	P6-0069	3	60	90	45	45	30	30	2	20	1	129275
P00-202001	P6-1896	14	460	2988	150	427	70	66	7	33	1	129763
P00-202001	P6-0642	34	2030	3263	60	68	40	42	48	59	1	129593
P00-202001	P6-0217	29	690	1105	60	74	40	46	15	24	1	129356
P00-202001	P6-0536	880	3520	12499	75	189	40	53	66	4	1	129569
P00-202001	P6-1890	13	350	529	30	41	20	27	13	27	1	129798
P00-202001	P6-1497	114	2168	14921	120	213	20	31	70	19	2	130079
P00-202001	P6-1502	16	390	390	60	78	60	78	5	25	1	130079
P00-202001	P6-0302	36	800	1211	60	58	40	38	21	22	1	129259
P00-202001	P6-1286	277	6934	73317	120	257	20	24	285	25	2	129518
P00-202001	P6-0546	89	2040	11538	90	245	30	43	47	23	2	129593
P00-202001	P6-1420	54	2610	4751	60	136	60	75	35	48	1	130079
P00-202001	P6-1544	18	220	330	30	33	20	22	10	12	1	306291
P00-202001	P6-1175	1298	2595	8111	60	219	60	70	37	2	1	305928
P00-202001	P6-0628	47	2050	3649	75	94	40	53	39	44	1	129585
P00-202001	P6-0494	15	240	1861	120	186	20	24	10	16	2	129283
P00-202001	P6-1635	20	730	1098	60	58	40	38	19	37	1	129593
P00-202001	P6-1247	111	780	780	45	71	45	71	11	7	1	129526
P00-202001	P6-0632	215	1290	3208	64	123	40	50	26	6	1	129585
P00-202001	P6-1607	390	3902	27337	150	456	40	65	60	10	2	129305
P00-202001	P6-1235	10	150	150	30	50	30	50	3	15	1	129291
P00-202001	P6-1386	54	488	3794	240	292	20	38	13	9	2	130109
P00-202001	P6-0373	16	370	555	60	93	40	62	6	23	1	129381
P00-202001	P6-0301	12	450	675	90	96	60	64	7	37	1	129259
P00-202001	P6-1245	115	6345	6689	60	77	60	73	87	55	1	129534
P00-202001	P6-1238	48	720	720	68	72	68	72	10	15	1	129291
P00-202001	P6-1892	96	1640	2460	75	72	50	48	34	17	1	129798
P00-202001	P6-1470	17	300	300	30	33	30	33	9	18	1	130079
P00-202001	P6-0518	14	705	1253	60	104	60	59	12	51	1	129305
P00-202001	P6-0475	185	924	5596	60	127	10	21	44	5	2	129283
P00-202001	P6-0317	11	470	705	60	59	40	39	12	41	1	129364
P00-202001	P6-0462	1	20	30	30	30	20	20	1	32	1	129283
P00-202001	P6-0218	220	220	330	60	66	40	44	5	1	1	129356
P00-202001	P6-1799	53	1060	1903	60	79	40	44	24	20	1	129305
P00-202001	P6-1580	28	770	3033	60	169	40	43	18	28	1	306282
P00-202001	P6-1423	228	685	4802	50	218	20	31	22	3	2	129500
P00-202001	P6-1136	121	3615	7648	45	114	30	54	67	30	1	130095
P00-202001	P6-0636	116	1040	1565	60	58	40	39	27	9	1	129593
P00-202001	P6-0257	14	650	4223	60	235	40	36	18	48	1	129259
P00-202001	P6-1895	6	510	765	60	77	40	51	10	80	1	129763
P00-202001	P6-1112	118	4380	7625	60	109	60	63	70	37	1	130087
P00-202001	P6-0250	13	1740	2952	60	67	40	40	44	134	1	129259
P00-202001	P6-1246	103	2670	2682	60	72	60	72	37	26	1	129526
P00-202001	P6-0644	76	1060	1590	60	80	40	53	20	14	1	129593
P00-202001	P6-0461	31	280	420	105	105	70	70	4	9	1	129283
P00-202001	P6-1700	25	1120	1732	45	75	30	49	23	45	1	129356
P00-202001	P6-0280	6	150	225	30	38	20	25	6	24	1	129259
P00-202001	P6-0258	19	1230	4223	60	192	40	56	22	65	1	129259
P00-202001	P6-0238	12	240	360	60	72	40	48	5	20	1	129356
P00-202001	P6-0760	355	710	1098	60	58	40	37	19	2	1	129283
P00-202001	P6-0370	33	980	1476	60	67	40	45	22	30	1	129381
P00-202001	P6-0731	31	530	1436	45	84	30	31	17	17	1	129593
P00-202001	P6-0615	183	550	1143	60	60	30	29	19	3	2	129585
P00-202001	P6-1855	2	80	120	23	30	15	20	4	43	1	129798
P00-202001	P6-1865	40	240	360	60	72	40	48	5	6	1	129798
P00-202001	P6-1266	47	1935	1935	53	57	53	57	34	41	1	129526
P00-202001	P6-1149	68	3075	5344	45	101	45	58	53	45	1	130087
P00-202001	P6-1309	65	2550	2555	45	52	45	52	49	39	1	130087
P00-202001	P6-1113	75	3810	3846	60	65	60	65	59	51	1	130095
P00-202001	P6-1574	83	1320	1320	120	110	120	110	12	16	1	129291
P00-202001	P6-1922	8	1090	1635	60	65	40	44	25	131	1	129755
P00-202001	P6-1838	11	160	240	60	80	40	53	3	15	1	129305
P00-202001	P6-1128	309	1545	1575	75	83	75	81	19	5	1	130095
P00-202001	P6-0272	13	260	390	30	56	20	37	7	20	1	129259
P00-202001	P6-1866	39	310	465	60	66	40	44	7	8	1	129798
P00-202001	P6-1606	109	4237	37512	142	552	44	62	68	39	2	129305
P00-202001	P6-0533	32	1320	1320	60	63	60	63	21	41	1	129305
P00-202001	P6-1163	89	1335	1373	45	51	45	49	27	15	1	305936
P00-202001	P6-1174	71	285	285	38	48	38	48	6	4	1	305928
P00-202001	P6-0242	53	1210	1815	105	113	70	76	16	23	1	129356
P00-202001	P6-1912	98	1770	2661	60	60	40	40	44	18	1	129763
P00-202001	P6-1301	262	2355	4501	60	150	60	78	30	9	1	130087
P00-202001	P6-1848	82	490	737	30	37	20	24	20	6	1	129305
P00-202001	P6-1582	12	460	690	45	53	30	35	13	40	1	306282
P00-202001	P6-0003	20	550	825	60	46	40	31	18	27	1	129275
P00-202001	P6-0610	150	600	900	60	56	40	37	16	4	1	129585
P00-202001	P6-1579	37	1630	3177	45	84	30	43	38	44	1	306282
P00-202001	P6-1265	91	2835	2837	60	62	60	62	46	31	1	129526
P00-202001	P6-0292	22	110	165	45	41	30	28	4	5	1	129259
P00-202001	P6-1122	210	2100	4576	60	139	60	64	33	10	1	130095
P00-202001	P6-1859	20	200	300	75	75	50	50	4	10	1	129798
P00-202001	P6-0314	25	990	1485	75	83	50	55	18	39	1	129364
P00-202001	P6-0583	36	1220	1831	90	92	60	61	20	34	1	129585
P00-202001	P6-0190	3	40	60	60	60	40	40	1	14	1	129411
P00-202001	P6-0098	18	220	330	53	55	35	37	6	12	1	129275
P00-202001	P6-1249	82	2385	2387	60	70	60	70	34	29	1	129518
P00-202001	P6-1870	40	280	900	165	150	55	47	6	7	2	129798
P00-202001	P6-1600	11	110	165	60	55	40	37	3	10	1	129321
P00-202001	P6-1135	285	3990	4572	75	95	68	83	48	14	1	130095
P00-202001	P6-0597	9	990	1485	60	87	40	58	17	116	1	129585
P00-202001	P6-0382	49	1460	2733	68	98	40	52	28	30	1	129381
P00-202001	P6-1357	168	1680	1680	60	84	60	84	20	10	1	130109
P00-202001	P6-0392	10	400	632	75	70	40	44	9	39	1	129381
P00-202001	P6-0543	45	1090	1668	60	69	40	45	24	24	1	129593
P00-202001	P6-0388	12	120	180	60	60	40	40	3	10	1	129381
P00-202001	P6-1330	31	870	870	53	62	53	62	14	28	1	130087
P00-202001	P6-1619	41	950	1425	173	143	115	95	10	23	1	129593
P00-202001	P6-0685	68	1160	1740	60	87	40	58	20	17	1	129593
P00-202001	P6-0415	14	790	3163	30	117	20	29	27	55	1	129372
P00-202001	P6-0578	30	1120	1719	60	75	40	49	23	37	1	129585
P00-202001	P6-0060	89	620	930	105	103	70	69	9	7	1	129275
P00-202001	P6-1540	20	420	630	75	90	50	60	7	21	1	129364
P00-202001	P6-1172	368	735	735	38	46	38	46	16	2	1	305928
P00-202001	P6-1451	64	892	8695	103	158	10	16	55	14	2	129500
P00-202001	P6-0380	40	1120	1680	60	62	40	41	27	28	1	129372
P00-202001	P6-1408	79	1665	4028	75	201	60	83	20	21	1	130079
P00-202001	P6-0330	13	350	525	68	66	45	44	8	26	1	129364
P00-202001	P6-1474	70	631	5529	120	178	20	20	31	9	2	130079
P00-202001	P6-1797	49	1460	10004	30	149	10	22	67	30	2	129305
P00-202001	P6-1145	107	1067	12818	60	427	30	36	30	10	2	130087
P00-202001	P6-0423	36	400	3544	30	273	20	31	13	11	1	129372
P00-202001	P6-0235	84	841	9176	90	459	30	42	20	10	2	129356
P00-202001	P6-0177	69	484	11340	88	420	15	18	27	7	2	129411
P00-202001	P6-0609	30	210	315	53	79	35	53	4	7	1	129585
P00-202001	P6-0088	30	150	225	75	75	50	50	3	5	1	129275
P00-202001	P6-0558	33	1600	2427	60	59	40	39	41	48	1	129593
P00-202001	P6-0402	118	1412.3	23778	169	396	20	24	60	12	2	129372
P00-202001	P6-0473	4	80	120	120	120	80	80	1	20	1	129283
P00-202001	P6-1366	195	3713	24535	240	282	39	43	87	19	2	130109
P00-202001	P6-1909	24	948	4359	75	272	40	59	16	40	1	129810
P00-202001	P6-0360	10	375	3443	60	430	40	47	8	38	1	129381
P00-202001	P6-0256	16	400	2856	60	357	40	50	8	25	1	129259
P00-202001	P6-1234	18	240	3225	38	538	15	40	6	13	1	129291
P00-202001	P6-0254	95	1050	3950	90	232	60	62	17	11	1	129259
P00-202001	P6-0350	188	1506	6995	150	233	45	50	30	8	2	129381
P00-202001	P6-1278	165	825	5846	45	344	45	49	17	5	1	129526
P00-202001	P6-0056	14	250	2157	120	719	80	83	3	18	1	129275
P00-202001	P6-1656	13	454	17350	554	964	20	25	18	36	2	129593
P00-202001	P6-1557	16	310	973	53	122	25	39	8	19	1	129372
P00-202001	P6-1846	64	900	3688	68	205	40	50	18	14	1	129305
P00-202001	P6-0487	9	410	943	60	105	40	46	9	44	1	129283
P00-202001	P6-1550	182	910	1434	60	68	40	43	21	5	1	306291
P00-202001	P6-1551	38	380	746	73	75	35	38	10	10	1	306291
P00-202001	P6-1332	51	2805	4802	60	126	60	74	38	55	1	130109
P00-202001	P6-1257	36	690	701	53	58	53	57	12	19	1	129526
P00-202001	P6-1509	29	570	592	45	49	45	48	12	20	1	130079
P00-202001	P6-1862	6	110	165	83	83	55	55	2	17	1	129798
P00-202001	P6-1893	26	340	510	30	42	20	28	12	13	1	129798
P00-202001	P6-0091	93	740	1110	90	111	60	74	10	8	1	129275
P00-202001	P6-0288	83	1330	2589	60	92	40	48	28	16	1	129259
P00-202001	P6-0683	65	1100	4534	53	197	30	48	23	17	1	129593
P00-202001	P6-0198	4	110	3117	120	623	20	22	5	29	2	129411
P00-202001	P6-1274	355	4621	33123	240	307	40	43	108	13	2	129518
P00-202001	P6-0445	56	280	456	45	51	30	31	9	5	1	129283
P00-202001	P6-1651	1	10	15	15	15	10	10	1	15	1	129593
P00-202001	P6-1881	49	1470	2209	30	34	20	23	65	30	1	129798
P00-202001	P6-1592	55	820	1230	75	68	50	46	18	15	1	129305
P00-202001	P6-1593	32	2370	3555	120	102	80	68	35	73	1	129321
P00-202001	P6-1889	97	1550	2446	99	106	40	67	23	16	1	129798
P00-202001	P6-1515	50	350	2214	210	221	35	35	10	7	2	130079
P00-202001	P6-0263	45	1170	3496	60	109	40	37	32	26	1	129259
P00-202001	P6-0117	8	310	465	75	66	50	44	7	37	1	129267
P00-202001	P6-0465	154	770	1155	75	83	50	55	14	5	1	129283
P00-202001	P6-1911	115	2530	3818	45	51	30	34	75	22	1	129763
P00-202001	P6-1511	53	1634	10446	420	373	70	58	28	31	2	130079
P00-202001	P6-0352	43	260	390	60	78	40	52	5	6	1	129381
P00-202001	P6-0325	128	1410	5320	60	116	20	31	46	11	2	129364
P00-202001	P6-0516	19	600	600	60	55	60	55	11	31	1	129305
P00-202001	P6-1867	68	540	810	60	81	40	54	10	8	1	129798
P00-202001	P6-1632	26	750	1194	70	75	40	47	16	29	1	129593
P00-202001	P6-0245	43	1190	1840	60	68	40	44	27	28	1	129356
P00-202001	P6-1385	91	3007	19457	120	205	20	32	95	33	2	130109
P00-202001	P6-0311	65	390	585	120	117	80	78	5	6	1	129364
P00-202001	P6-1907	5	290	435	60	62	40	41	7	55	1	129810
P00-202001	P6-0070	26	230	345	60	69	40	46	5	9	1	129275
P00-202001	P6-1121	150	3750	4060	60	74	60	68	55	25	1	130095
P00-202001	P6-1459	53	1050	1509	75	137	75	95	11	20	1	129500
P00-202001	P6-0617	14	260	403	30	37	20	24	11	18	1	129585
P00-202001	P6-1549	62	930	1426	60	57	40	37	25	15	1	306291
P00-202001	P6-0587	36	1890	4944	60	145	40	56	34	52	1	129585
P00-202001	P6-1706	9	400	694	120	139	80	80	5	46	1	129291
P00-202001	P6-1921	23	340	578	45	53	30	31	11	15	1	129801
P00-202001	P6-0532	19	555	555	45	62	45	62	9	29	1	129305
P00-202001	P6-1576	93	1576	15557	102	202	16	20	77	17	2	129496
P00-202001	P6-1810	76	1140	1739	75	83	50	54	21	15	1	129330
P00-202001	P6-0149	176	1410	2115	60	66	40	44	32	8	1	129411
P00-202001	P6-1718	33	701	5900	75	246	25	29	24	21	2	129291
P00-202001	P6-1389	84	420	2401	90	200	30	35	12	5	2	130109
P00-202001	P6-0283	38	1190	1785	60	78	40	52	23	31	1	129259
P00-202001	P6-1877	21	250	375	60	75	40	50	5	12	1	129798
P00-202001	P6-0271	28	370	555	53	55	35	37	10	13	1	129259
P00-202001	P6-1572	4	60	60	60	60	60	60	1	15	1	129291
P00-202001	P6-1586	21	1510	2814	45	65	30	35	43	72	1	129330
P00-202001	P6-0308	26	660	990	60	83	40	55	12	25	1	129364
P00-202001	P6-1129	544	2175	4335	60	140	60	70	31	4	1	130095
P00-202001	P6-0262	19	1150	4604	45	144	30	36	32	60	1	129259
P00-202001	P6-0453	39	1970	3301	60	69	40	41	48	50	1	129283
P00-202001	P6-0668	7	550	825	68	83	45	55	10	78	1	129593
P00-202001	P6-0448	38	790	1185	60	62	40	42	19	21	1	129283
P00-202001	P6-0602	190	570	855	60	85	40	57	10	3	1	129585
P00-202001	P6-1475	13	600	607	60	55	60	55	11	46	1	130079
P00-202001	P6-0170	204	612	6838	120	360	20	32	19	3	2	129411
